Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,22515.19921875,22594.80078125,22001.0,22075.80078125,21902.837890625,108648
2020-01-02,22090.0,22341.80078125,21471.099609375,21600.80078125,21431.560546875,228582
2020-01-03,21650.0,21665.900390625,21110.0,21189.19921875,21023.18359375,157297
2020-01-06,21100.0,21100.0,20739.5,20860.400390625,20696.9609375,125871
2020-01-07,20950.0,21349.80078125,20713.80078125,20803.80078125,20640.8046875,137152
2020-01-08,20700.0,20700.0,19800.099609375,19892.19921875,19736.345703125,289286
2020-01-09,20238.0,20500.0,19860.0,20328.900390625,20169.625,259287
2020-01-10,20330.0,20740.0,20250.19921875,20432.80078125,20272.7109375,216926
2020-01-13,20600.0,20600.099609375,20063.19921875,20280.0,20121.107421875,132092
2020-01-14,20270.0,20579.30078125,20255.0,20489.69921875,20329.1640625,116226
2020-01-15,20440.0,20650.0,20300.0,20624.80078125,20463.20703125,107956
2020-01-16,20699.0,21600.0,20650.0,21536.19921875,21367.46484375,292195
2020-01-17,21509.099609375,21770.0,21103.599609375,21292.19921875,21125.376953125,183485
2020-01-20,21380.0,21549.900390625,21005.0,21365.099609375,21197.705078125,100593
2020-01-21,21358.0,21475.0,20970.30078125,21056.599609375,20891.623046875,103236
2020-01-22,21160.0,21280.0,20944.0,21100.0,20934.68359375,78681
2020-01-23,21070.0,21196.0,20780.5,20915.80078125,20751.927734375,105958
2020-01-24,20980.0,21175.0,20800.0,20930.80078125,20766.810546875,77075
2020-01-27,20850.0,21160.80078125,20775.0,21095.19921875,20929.919921875,97108
2020-01-28,21227.0,21227.0,20875.0,21086.69921875,20921.486328125,97277
2020-01-29,21236.0,21236.0,20100.0,20192.19921875,20033.99609375,286925
2020-01-30,20200.0,20580.0,20200.0,20340.30078125,20180.935546875,138559
2020-01-31,20450.0,20641.69921875,20211.0,20289.30078125,20130.3359375,102123
2020-02-03,19547.30078125,20375.599609375,19511.69921875,19883.400390625,19727.615234375,148637
2020-02-04,20000.0,20139.900390625,19450.0,19512.69921875,19359.818359375,150092
2020-02-05,19712.0,19800.0,19356.099609375,19487.099609375,19334.419921875,128333
2020-02-06,19625.0,20641.599609375,19261.0,20391.19921875,20231.435546875,394575
2020-02-07,20500.0,20516.900390625,19666.69921875,19736.30078125,19581.66796875,222415
2020-02-10,19855.0,19855.0,18790.0,19057.19921875,18907.888671875,243747
2020-02-11,19250.0,19368.900390625,18945.0,19009.19921875,18860.263671875,129553
2020-02-12,19000.0,19360.0,18925.80078125,19277.80078125,19126.76171875,152837
2020-02-13,19271.0,19490.0,19170.80078125,19355.30078125,19203.654296875,91963
2020-02-14,19270.0,19350.0,18505.0,18703.599609375,18557.05859375,231872
2020-02-17,18900.0,18948.80078125,18450.099609375,18535.900390625,18390.673828125,129268
2020-02-18,18500.0,18791.900390625,18339.599609375,18760.30078125,18613.31640625,180650
2020-02-19,18905.0,19038.900390625,18710.599609375,18875.19921875,18727.314453125,132267
2020-02-20,18869.900390625,19030.0,18544.5,18848.69921875,18701.021484375,124982
2020-02-24,18700.0,18700.0,17800.099609375,17949.900390625,17809.263671875,192821
2020-02-25,18135.0,18230.0,17321.0,17532.30078125,17394.9375,256831
2020-02-26,17430.0,17600.0,17035.400390625,17156.900390625,17022.478515625,215113
2020-02-27,17167.80078125,17248.0,16906.099609375,17053.400390625,16919.7890625,255481
2020-02-28,16697.0,16848.0,16317.0,16602.30078125,16472.22265625,326455
2020-03-02,16666.0,17782.900390625,16643.0,17013.400390625,16880.1015625,348370
2020-03-03,17500.0,18041.0,17400.0,17888.400390625,17748.24609375,274740
2020-03-04,17954.0,18280.0,16870.0,17254.19921875,17119.013671875,418609
