Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2454.89990234375,2462.550048828125,2427.35009765625,2432.550048828125,2344.18017578125,314519
2020-01-02,2447.800048828125,2452.0,2417.050048828125,2429.449951171875,2341.192626953125,546945
2020-01-03,2420.0,2449.0,2415.0,2432.35009765625,2343.987548828125,544720
2020-01-06,2428.949951171875,2428.949951171875,2360.050048828125,2368.14990234375,2282.11962890625,624665
2020-01-07,2378.0,2399.89990234375,2337.0,2348.050048828125,2262.75,620687
2020-01-08,2322.0,2345.050048828125,2310.550048828125,2317.550048828125,2233.35791015625,595883
2020-01-09,2341.0,2365.0,2326.10009765625,2354.550048828125,2269.013671875,732115
2020-01-10,2357.0,2387.699951171875,2351.0,2363.449951171875,2277.590576171875,578287
2020-01-13,2382.89990234375,2382.89990234375,2352.35009765625,2366.75,2280.7705078125,434063
2020-01-14,2367.0,2418.800048828125,2361.050048828125,2411.39990234375,2323.79833984375,787340
2020-01-15,2419.949951171875,2480.550048828125,2414.0,2476.300048828125,2386.341064453125,1051367
2020-01-16,2474.949951171875,2474.949951171875,2427.0,2434.5,2346.059326171875,590255
2020-01-17,2445.0,2474.89990234375,2421.60009765625,2454.0,2364.850830078125,457663
2020-01-20,2454.0,2459.64990234375,2410.10009765625,2415.60009765625,2327.84619140625,320280
2020-01-21,2410.0,2412.64990234375,2375.0,2398.699951171875,2311.559814453125,568473
2020-01-22,2408.699951171875,2410.0,2379.0,2399.050048828125,2311.897216796875,346888
2020-01-23,2397.0,2434.85009765625,2380.0,2429.75,2341.48193359375,315469
2020-01-24,2440.0,2474.800048828125,2427.10009765625,2468.64990234375,2378.96875,519690
2020-01-27,2456.0,2498.5,2425.050048828125,2455.75,2366.537353515625,897656
2020-01-28,2456.75,2508.949951171875,2440.0,2468.85009765625,2379.16162109375,904634
2020-01-29,2484.0,2510.0,2470.0,2486.35009765625,2396.02587890625,787135
2020-01-30,2486.949951171875,2522.0,2464.0,2482.300048828125,2392.123046875,797868
2020-01-31,2508.0,2521.89990234375,2492.050048828125,2501.85009765625,2410.962890625,574957
2020-02-03,2391.0,2469.0,2358.0,2376.14990234375,2289.8291015625,1507692
2020-02-04,2412.0,2484.60009765625,2400.800048828125,2462.050048828125,2372.608642578125,1187298
2020-02-05,2472.0,2478.89990234375,2345.550048828125,2373.25,2287.03466796875,2176980
2020-02-06,2395.0,2427.0,2355.0,2411.300048828125,2323.7021484375,1632634
2020-02-07,2480.0,2496.0,2421.35009765625,2443.449951171875,2354.684326171875,2709754
2020-02-10,2449.5,2457.449951171875,2375.14990234375,2385.699951171875,2299.0322265625,949025
2020-02-11,2415.0,2443.35009765625,2390.0,2396.449951171875,2309.3916015625,680119
2020-02-12,2410.0,2430.0,2400.0,2423.050048828125,2335.025390625,467714
2020-02-13,2419.0,2441.300048828125,2401.0,2408.949951171875,2321.4375,514501
2020-02-14,2424.0,2437.800048828125,2351.10009765625,2356.5,2270.89306640625,798770
2020-02-17,2335.0,2335.0,2269.550048828125,2283.35009765625,2262.81640625,818134
2020-02-18,2283.199951171875,2283.199951171875,2225.0,2252.64990234375,2232.392333984375,839607
2020-02-19,2274.0,2278.0,2227.050048828125,2251.60009765625,2231.351806640625,729471
2020-02-20,2267.0,2276.0,2235.449951171875,2240.25,2220.10400390625,886179
2020-02-24,2220.0,2220.0,2175.0,2184.199951171875,2164.557861328125,808263
2020-02-25,2190.199951171875,2214.0,2164.050048828125,2184.14990234375,2164.50830078125,861921
2020-02-26,2180.0,2195.0,2136.0,2142.550048828125,2123.282470703125,972076
2020-02-27,2147.89990234375,2158.64990234375,2101.0,2110.25,2091.27294921875,1093297
2020-02-28,2080.0,2110.0,2033.949951171875,2051.75,2033.299072265625,1879071
2020-03-02,2100.0,2110.0,1961.0,1975.449951171875,1957.6851806640625,1207967
2020-03-03,1976.0,2063.85009765625,1976.0,2054.85009765625,2036.3712158203125,1689926
2020-03-04,2070.0,2073.35009765625,2000.5,2046.3499755859375,2027.9476318359375,976550
2020-03-05,2061.699951171875,2093.10009765625,2052.300048828125,2063.89990234375,2045.3397216796875,899516
2020-03-06,1971.0,2053.449951171875,1971.0,2038.300048828125,2019.9700927734375,606826
2020-03-09,1995.0,2011.5,1915.300048828125,1956.050048828125,1938.459716796875,844134
2020-03-11,1968.0,2049.800048828125,1948.9000244140625,2036.050048828125,2017.740234375,1848085
2020-03-12,1956.0,1978.949951171875,1793.75,1907.199951171875,1890.0489501953125,2248848
2020-03-13,1761.0,1943.0,1535.0,1883.949951171875,1867.0079345703125,1184611
2020-03-16,1818.0,1845.0,1775.300048828125,1783.5,1767.4613037109375,883109
2020-03-17,1783.0,1903.5999755859375,1756.3499755859375,1841.1500244140625,1824.5928955078125,1236906
2020-03-18,1841.0,1860.0,1666.0,1681.1500244140625,1666.03173828125,1118487
2020-03-19,1648.0,1789.0,1561.949951171875,1712.449951171875,1697.05029296875,1276786
2020-03-20,1725.0,1845.699951171875,1675.0,1815.699951171875,1799.3717041015625,1244977
2020-03-23,1634.1500244140625,1673.1500244140625,1520.0,1616.0,1601.4676513671875,750837
2020-03-24,1650.0,1754.0999755859375,1475.0,1627.050048828125,1612.4183349609375,1488860
2020-03-25,1560.0,1683.5,1525.300048828125,1667.6500244140625,1652.6531982421875,1027510
2020-03-26,1689.9000244140625,1827.949951171875,1645.5999755859375,1801.9000244140625,1785.6959228515625,1448305
2020-03-27,1815.0,1830.3499755859375,1640.5999755859375,1661.199951171875,1646.2611083984375,1514916
2020-03-30,1635.0,1640.0,1542.300048828125,1553.5,1539.5296630859375,1250949
2020-03-31,1593.0,1633.75,1565.0,1596.449951171875,1582.0933837890625,1456425
2020-04-01,1590.0999755859375,1647.3499755859375,1565.0,1639.6500244140625,1624.905029296875,1641556
2020-04-03,1610.050048828125,1623.0,1543.1500244140625,1582.050048828125,1567.822998046875,1592821
2020-04-07,1630.0,1789.0,1623.6500244140625,1769.199951171875,1753.2899169921875,1374508
2020-04-08,1702.0,1883.800048828125,1700.0,1821.6500244140625,1805.268310546875,1376705
2020-04-09,1879.1500244140625,2013.4000244140625,1853.0,1990.9000244140625,1972.9962158203125,2416795
2020-04-13,1952.0,2023.5,1888.050048828125,1919.050048828125,1901.79248046875,1560999
2020-04-15,1940.0,1974.0,1811.699951171875,1824.0999755859375,1807.6961669921875,1537624
2020-04-16,1800.0,1807.449951171875,1752.550048828125,1782.6500244140625,1766.6190185546875,1453445
2020-04-17,1839.949951171875,1875.0,1812.0,1835.9000244140625,1819.39013671875,1327762
2020-04-20,1874.949951171875,1879.949951171875,1787.050048828125,1805.8499755859375,1789.6103515625,2291195
2020-04-21,1785.0999755859375,1838.9000244140625,1758.0,1827.550048828125,1811.115234375,1650618
2020-04-22,1800.0,1905.0,1796.9000244140625,1887.6500244140625,1870.6748046875,2737381
2020-04-23,1900.0,1923.449951171875,1855.0,1865.0,1848.2283935546875,1882834
2020-04-24,1842.5,1939.4000244140625,1840.0,1894.800048828125,1877.760498046875,1711725
2020-04-27,1909.0,1949.0,1897.449951171875,1935.199951171875,1917.797119140625,1322269
2020-04-28,1950.300048828125,1972.800048828125,1915.5999755859375,1943.0999755859375,1925.6260986328125,1056981
2020-04-29,1966.25,2018.5,1941.0,1970.25,1952.531982421875,1836009
2020-04-30,2017.0999755859375,2198.10009765625,1975.0,2166.699951171875,2147.21533203125,2785165
2020-05-04,2051.0,2074.949951171875,1985.0,2000.699951171875,1982.7081298828125,1328847
2020-05-05,2034.0,2051.0,1945.1500244140625,1965.3499755859375,1947.676025390625,1318956
2020-05-06,1981.0,2058.89990234375,1933.25,2026.75,2008.5238037109375,1881161
2020-05-07,2000.0,2051.39990234375,1983.4000244140625,2000.300048828125,1982.311767578125,1112730
2020-05-08,2040.0,2040.0,1955.0,1962.5999755859375,1944.95068359375,1139464
2020-05-11,2015.0,2134.800048828125,1990.0,2088.64990234375,2069.8671875,4445410
2020-05-12,2093.0,2134.0,2020.0,2114.300048828125,2095.28662109375,2919966
2020-05-13,2199.85009765625,2265.0,2148.0,2187.60009765625,2167.927490234375,3253820
2020-05-14,2135.949951171875,2255.0,2118.699951171875,2241.35009765625,2221.194091796875,2570474
2020-05-15,2249.0,2249.0,2170.0,2193.550048828125,2173.823974609375,2080650
2020-05-18,2197.0,2218.5,2060.14990234375,2070.550048828125,2051.929931640625,1803530
2020-05-19,2119.0,2127.949951171875,2062.800048828125,2073.5,2054.853515625,1389745
2020-05-20,2059.0,2067.800048828125,1991.3499755859375,2023.5999755859375,2005.4022216796875,2782627
2020-05-21,2043.0,2130.0,2020.0,2119.5,2100.439697265625,2636698
2020-05-22,2119.0,2159.89990234375,2083.85009765625,2150.60009765625,2131.26025390625,2241339
2020-05-26,2158.0,2169.89990234375,2101.0,2113.64990234375,2094.642333984375,1513568
2020-05-27,2125.0,2187.0,2115.25,2175.64990234375,2156.084716796875,1403554
2020-05-28,2197.60009765625,2335.0,2166.14990234375,2298.10009765625,2277.433837890625,3727629
2020-05-29,2275.0,2391.89990234375,2250.0,2360.85009765625,2339.619384765625,3368722
2020-06-01,2360.75,2399.0,2312.35009765625,2326.300048828125,2305.380126953125,2028590
2020-06-02,2359.89990234375,2391.550048828125,2281.89990234375,2318.25,2297.40234375,2408304
