Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2168.0,2183.89990234375,2154.0,2167.60009765625,2135.91845703125,1354908
2020-01-02,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,2126.113525390625,2380752
2020-01-03,2164.0,2223.0,2164.0,2200.64990234375,2168.48486328125,4655761
2020-01-06,2205.0,2225.949951171875,2187.89990234375,2200.449951171875,2168.287841796875,3023209
2020-01-07,2200.5,2214.64990234375,2183.800048828125,2205.85009765625,2173.609130859375,2429317
2020-01-08,2205.0,2260.0,2202.050048828125,2255.25,2222.287109375,5197454
2020-01-09,2248.75,2251.949951171875,2210.0,2214.35009765625,2181.985107421875,3734173
2020-01-10,2228.0,2234.0,2208.0,2213.550048828125,2181.19677734375,1915807
2020-01-13,2217.85009765625,2218.949951171875,2184.699951171875,2190.35009765625,2158.3359375,2843893
2020-01-14,2195.0,2229.800048828125,2195.0,2206.89990234375,2174.643798828125,2948452
2020-01-15,2213.0,2231.0,2194.199951171875,2226.89990234375,2194.351318359375,2620681
2020-01-16,2226.949951171875,2249.0,2215.0,2238.800048828125,2206.077392578125,3117214
2020-01-17,2240.75,2253.550048828125,2213.0,2219.10009765625,2186.66552734375,3281059
2020-01-20,2194.89990234375,2242.199951171875,2156.199951171875,2170.35009765625,2138.628173828125,5817599
2020-01-21,2169.949951171875,2186.550048828125,2158.050048828125,2171.050048828125,2139.317626953125,1902980
2020-01-22,2181.0,2210.0,2173.699951171875,2206.89990234375,2174.643798828125,1773686
2020-01-23,2209.800048828125,2217.75,2183.699951171875,2190.949951171875,2163.829345703125,2069866
2020-01-24,2190.949951171875,2190.949951171875,2170.0,2183.39990234375,2156.372802734375,1319430
2020-01-27,2189.699951171875,2193.449951171875,2165.0,2169.25,2142.39794921875,1549101
2020-01-28,2174.0,2187.800048828125,2152.0,2183.75,2156.71826171875,1743024
2020-01-29,2185.0,2186.949951171875,2150.0,2154.60009765625,2127.929443359375,2306761
2020-01-30,2160.0,2165.0,2125.0,2137.85009765625,2111.386962890625,2098567
2020-01-31,2139.39990234375,2144.35009765625,2071.60009765625,2079.050048828125,2053.314697265625,3287223
2020-02-03,2152.0,2194.699951171875,2093.199951171875,2102.5,2076.474365234375,4728073
2020-02-04,2129.0,2136.699951171875,2086.60009765625,2107.75,2081.6591796875,3509339
2020-02-05,2115.0,2156.699951171875,2104.300048828125,2146.550048828125,2119.97900390625,2439322
2020-02-06,2145.0,2174.199951171875,2115.5,2128.35009765625,2102.00439453125,2640065
2020-02-07,2139.0,2151.0,2119.0,2136.550048828125,2110.102783203125,2083442
2020-02-10,2140.89990234375,2167.0,2119.0,2161.949951171875,2135.188232421875,2383032
2020-02-11,2163.0,2174.800048828125,2147.60009765625,2153.39990234375,2126.744140625,1335820
2020-02-12,2151.10009765625,2185.0,2150.0,2170.75,2143.879150390625,1620407
2020-02-13,2172.949951171875,2197.0,2171.0,2191.949951171875,2164.81689453125,1645948
2020-02-14,2188.0,2212.0,2171.0,2184.199951171875,2157.162841796875,1500115
2020-02-17,2196.949951171875,2217.0,2190.199951171875,2203.25,2175.97705078125,1774724
2020-02-18,2199.949951171875,2221.0,2186.050048828125,2215.75,2188.322265625,2486223
2020-02-19,2215.75,2230.0,2190.5,2196.35009765625,2169.16259765625,1760463
2020-02-20,2204.5,2214.39990234375,2151.25,2156.800048828125,2130.102294921875,2317278
2020-02-24,2156.0,2178.949951171875,2106.699951171875,2115.35009765625,2089.165283203125,3092877
2020-02-25,2115.5,2176.64990234375,2111.0,2156.14990234375,2129.4599609375,2674567
2020-02-26,2154.0,2163.89990234375,2112.949951171875,2123.60009765625,2097.31298828125,2686842
2020-02-27,2119.949951171875,2119.949951171875,2086.199951171875,2105.5,2079.437255859375,2349001
2020-02-28,2068.0,2069.5,1990.0,2000.1500244140625,1975.39111328125,4298076
2020-03-02,2035.0,2053.949951171875,1985.699951171875,2001.300048828125,1976.5269775390625,2667076
2020-03-03,2020.0,2060.0,2012.0,2036.199951171875,2010.994873046875,2757585
2020-03-04,2056.0,2094.449951171875,2025.0,2083.199951171875,2057.4130859375,3237002
2020-03-05,2085.699951171875,2147.75,2084.050048828125,2125.050048828125,2098.7451171875,3937056
2020-03-06,2098.0,2123.64990234375,2071.60009765625,2116.449951171875,2090.25146484375,2595027
2020-03-09,2075.0,2079.89990234375,1935.0,1972.3499755859375,1947.935302734375,4940975
