Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,735.0,740.0,732.5499877929688,736.8499755859375,726.9544677734375,2112415
2020-01-02,738.9000244140625,740.7999877929688,730.9000244140625,734.7000122070312,724.8333740234375,5658200
2020-01-03,733.9000244140625,748.0,733.9000244140625,746.0,735.9816284179688,7882938
2020-01-06,746.0999755859375,753.7999877929688,736.5,738.8499755859375,728.9276123046875,6519403
2020-01-07,738.0,742.5999755859375,725.0999755859375,727.9000244140625,718.1246948242188,7899363
2020-01-08,724.9500122070312,729.0,708.2999877929688,718.2000122070312,708.5549926757812,8639443
2020-01-09,721.7000122070312,731.5,714.2999877929688,727.5499877929688,717.7793579101562,13521186
2020-01-10,740.4500122070312,742.9000244140625,730.5,738.1500244140625,728.237060546875,9341405
2020-01-13,760.0,777.5,755.0,773.5499877929688,763.16162109375,36952038
2020-01-14,769.9500122070312,776.9500122070312,767.2000122070312,775.6500244140625,765.2334594726562,11414418
2020-01-15,773.8499755859375,773.8499755859375,762.1500244140625,767.5499877929688,757.2421875,6047430
2020-01-16,770.7000122070312,772.5,760.25,767.0,756.6995849609375,5740586
2020-01-17,770.7000122070312,772.9000244140625,762.25,767.8499755859375,757.5381469726562,3762957
2020-01-20,771.5999755859375,774.4000244140625,762.9500122070312,768.4500122070312,758.130126953125,3887680
2020-01-21,768.4500122070312,770.5,760.75,762.5,752.260009765625,4448374
2020-01-22,768.4500122070312,778.0,766.0,770.2000122070312,759.8566284179688,9733935
2020-01-23,777.0999755859375,785.5,776.7000122070312,784.3499755859375,773.8165893554688,12528017
2020-01-24,775.75,786.5,773.5999755859375,782.75,772.2380981445312,7540490
2020-01-27,779.0499877929688,784.7999877929688,774.4000244140625,778.0999755859375,767.6505126953125,3741610
2020-01-28,781.0,781.7999877929688,772.0,778.0,767.5518798828125,5121009
2020-01-29,786.5999755859375,792.7999877929688,784.25,789.7000122070312,779.0947875976562,6832757
2020-01-30,789.7000122070312,789.7000122070312,778.0,780.7000122070312,770.2156372070312,3859680
2020-01-31,780.5499877929688,784.9500122070312,771.5999755859375,775.9500122070312,765.5294189453125,6092028
2020-02-03,782.0,790.9500122070312,764.5,767.4000244140625,757.09423828125,6416745
2020-02-04,770.0999755859375,789.9000244140625,770.0999755859375,787.8499755859375,777.2695922851562,5771311
2020-02-05,781.0,786.0,774.4000244140625,784.5499877929688,774.013916015625,6310409
2020-02-06,784.3499755859375,786.7999877929688,770.0,771.3499755859375,760.9911499023438,7341622
2020-02-07,775.9500122070312,778.8499755859375,771.0,777.2999877929688,766.8612670898438,2853344
2020-02-10,774.0,778.0,769.75,773.2000122070312,762.8163452148438,3827682
2020-02-11,779.0,779.0999755859375,769.2000122070312,773.5499877929688,763.16162109375,4312817
2020-02-12,775.7999877929688,783.25,775.0999755859375,781.0499877929688,770.5609130859375,2948825
2020-02-13,785.0,794.0,782.2000122070312,792.25,781.6105346679688,4387430
2020-02-14,794.5,799.2000122070312,784.5999755859375,786.4500122070312,775.888427734375,5321680
2020-02-17,790.2999877929688,793.4500122070312,783.2999877929688,789.4500122070312,778.84814453125,2929629
2020-02-18,785.0,799.0499877929688,783.6500244140625,797.6500244140625,786.93798828125,5083346
2020-02-19,800.0,804.8499755859375,796.1500244140625,800.4500122070312,789.7003784179688,3985192
2020-02-20,803.25,806.0999755859375,793.8499755859375,797.0,786.2966918945312,4564569
2020-02-24,800.0999755859375,811.5999755859375,792.1500244140625,795.8499755859375,785.162109375,6627536
2020-02-25,799.0,806.0,795.4000244140625,798.4000244140625,787.6779174804688,6996695
2020-02-26,793.9500122070312,801.4500122070312,780.5,782.75,772.2380981445312,8760569
2020-02-27,778.0,780.75,772.2000122070312,777.8499755859375,767.4038696289062,5223386
2020-02-28,750.0,756.7999877929688,722.0499877929688,731.7000122070312,721.8736572265625,14123957
2020-03-02,737.0,765.9000244140625,733.75,741.0499877929688,731.0980834960938,9821523
2020-03-03,755.0,759.0,741.25,747.0,736.9682006835938,7826587
2020-03-04,753.9000244140625,761.5,745.5499877929688,758.75,748.5604248046875,11013444
2020-03-05,763.75,773.5499877929688,751.75,754.5999755859375,744.4661254882812,7755293
2020-03-06,741.0,744.0,729.0999755859375,738.9500122070312,729.0263061523438,9216022
2020-03-09,724.5,725.8499755859375,697.0,704.4500122070312,694.9896240234375,10308654
2020-03-11,690.6500244140625,695.9500122070312,669.0499877929688,686.0,676.7874145507812,16165009
2020-03-12,668.0,670.0,627.5,631.2000122070312,622.7233276367188,13965574
2020-03-13,592.0,667.0,570.0,642.3499755859375,633.7235717773438,16903113
2020-03-16,622.0,622.1500244140625,580.0,583.1500244140625,575.318603515625,19140152
2020-03-17,588.0999755859375,592.0,550.0,554.9500122070312,547.497314453125,16059887
2020-03-18,568.0,578.0,528.0,534.2999877929688,527.1246337890625,15390183
2020-03-19,509.25,558.0,509.25,545.5499877929688,538.2235717773438,16583991
2020-03-20,549.5,617.4500122070312,548.0,585.2000122070312,577.341064453125,21354894
2020-03-23,540.0,560.9500122070312,515.9000244140625,526.4500122070312,519.3800659179688,17146150
2020-03-24,522.0,601.1500244140625,522.0,589.7999877929688,581.8792724609375,20027097
2020-03-25,597.0,635.0,565.7000122070312,606.2000122070312,598.05908203125,18339548
2020-03-26,615.0,650.8499755859375,612.0999755859375,643.0,634.3648681640625,14843813
2020-03-27,665.0499877929688,674.9000244140625,642.25,652.7000122070312,643.9346313476562,13495283
2020-03-30,625.0999755859375,663.5,621.0999755859375,626.7000122070312,618.2837524414062,14624804
2020-03-31,650.0,662.0,633.7000122070312,641.5,632.885009765625,15175521
2020-04-01,634.3499755859375,637.5,594.0,602.7999877929688,594.7047119140625,13083824
2020-04-03,603.5,606.0,582.1500244140625,585.7000122070312,577.8343505859375,10221655
2020-04-07,615.0,644.25,612.9000244140625,639.0,630.4185791015625,15145605
2020-04-08,630.0,655.6500244140625,626.3499755859375,631.5999755859375,623.117919921875,11806896
2020-04-09,646.7999877929688,652.7999877929688,632.0999755859375,636.25,627.7055053710938,11931114
2020-04-13,629.0,651.7000122070312,626.0499877929688,637.4000244140625,628.840087890625,8330276
2020-04-15,651.4000244140625,653.2999877929688,635.5999755859375,639.0499877929688,630.4678955078125,11963447
2020-04-16,619.9500122070312,634.9000244140625,603.5,623.8499755859375,615.4719848632812,17783287
2020-04-17,644.0,646.0,626.0,628.75,620.3062133789062,8878320
2020-04-20,640.0,661.0,639.0,653.2999877929688,644.5265502929688,13322913
2020-04-21,627.7999877929688,646.5,627.7999877929688,633.2000122070312,624.6964721679688,11660575
2020-04-22,633.2000122070312,645.0,628.0499877929688,641.8499755859375,633.2302856445312,8266728
2020-04-23,647.0499877929688,683.6500244140625,638.0999755859375,679.2999877929688,670.1773681640625,14451289
2020-04-24,668.5499877929688,675.0,654.7999877929688,658.0,649.1633911132812,7319940
2020-04-27,661.0499877929688,681.0,661.0499877929688,664.5999755859375,655.6747436523438,7183306
2020-04-28,673.0,677.0,653.0499877929688,660.7000122070312,651.8271484375,7296571
2020-04-29,666.0,682.0,658.0,676.5499877929688,667.4642944335938,8639056
2020-04-30,700.0,720.0,698.0999755859375,715.5,705.8912353515625,16253821
2020-05-04,689.7999877929688,701.2000122070312,670.3499755859375,673.7000122070312,664.652587890625,9122740
2020-05-05,681.75,685.5999755859375,670.0,673.7000122070312,664.652587890625,6393053
2020-05-06,676.9000244140625,681.4500122070312,664.0499877929688,665.9000244140625,656.9573364257812,7934250
2020-05-07,665.5499877929688,674.3499755859375,662.4500122070312,664.9500122070312,656.0200805664062,4779548
2020-05-08,672.25,680.9000244140625,668.5,674.2000122070312,665.1458740234375,8400321
2020-05-11,682.5,698.5499877929688,678.0,682.9000244140625,673.7290649414062,7370186
2020-05-12,678.5,691.0,675.5,687.6500244140625,678.415283203125,7356039
2020-05-13,694.7999877929688,699.9000244140625,683.75,694.1500244140625,684.8279418945312,8287101
2020-05-14,659.0,671.75,652.5999755859375,658.1500244140625,649.3114013671875,16888262
2020-05-15,664.7999877929688,664.7999877929688,646.7000122070312,652.2999877929688,643.5399780273438,9255353
2020-05-18,659.8499755859375,670.5499877929688,653.0,663.9000244140625,654.9841918945312,10435442
2020-05-19,664.0,674.7999877929688,655.0,668.5999755859375,659.6210327148438,5902208
2020-05-20,668.5,673.0,659.6500244140625,669.5499877929688,660.5582885742188,5794636
2020-05-21,666.5,679.4500122070312,665.4000244140625,672.2000122070312,663.1727294921875,7213225
2020-05-22,675.0,695.8499755859375,673.5,692.3499755859375,683.0520629882812,11867731
2020-05-26,693.0,699.4500122070312,679.0,680.5499877929688,671.4105834960938,7099606
2020-05-27,686.0499877929688,709.2000122070312,675.0,705.4500122070312,695.9761962890625,8774636
2020-05-28,707.0,710.0,690.0,707.4000244140625,697.9000244140625,9440091
2020-05-29,692.5,700.7999877929688,674.9500122070312,691.0,691.0,28290128
2020-06-01,698.75,706.6500244140625,691.5,699.5499877929688,699.5499877929688,12276438
2020-06-02,700.5,711.6500244140625,697.5499877929688,708.0999755859375,708.0999755859375,7059304
2020-06-03,710.7000122070312,711.9000244140625,696.0,701.5499877929688,701.5499877929688,11378568
2020-06-04,702.0,709.4500122070312,697.5,707.75,707.75,10782424
2020-06-05,707.0,711.7000122070312,700.5999755859375,703.5499877929688,703.5499877929688,7718679
2020-06-08,707.6500244140625,725.7999877929688,704.0,720.8499755859375,720.8499755859375,10719105
2020-06-09,720.0,729.5999755859375,715.0499877929688,717.5999755859375,717.5999755859375,10078029
2020-06-10,715.0,719.4500122070312,709.2000122070312,715.8499755859375,715.8499755859375,7263049
2020-06-11,712.0,713.4000244140625,700.25,703.9500122070312,703.9500122070312,8825715
2020-06-12,675.7999877929688,695.1500244140625,675.5,692.0499877929688,692.0499877929688,9795316
2020-06-15,693.0,704.4000244140625,685.25,687.5499877929688,687.5499877929688,7857344
2020-06-16,702.0,712.0,699.1500244140625,701.2000122070312,701.2000122070312,10131760
