Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,125.94999694824219,126.75,125.75,125.94999694824219,120.04174041748047,2127492
2020-01-02,126.19999694824219,127.19999694824219,126.0,127.0,121.04249572753906,2559180
2020-01-03,126.5,127.5,126.1500015258789,126.8499984741211,120.89952850341797,8852105
2020-01-06,126.5,126.5,124.5,124.9000015258789,119.04100036621094,12631499
2020-01-07,125.30000305175781,127.44999694824219,124.0999984741211,124.55000305175781,118.7074203491211,8451693
2020-01-08,123.05000305175781,123.9000015258789,121.5,121.8499984741211,116.13407135009766,8885759
2020-01-09,124.9000015258789,125.5,122.8499984741211,124.5,118.6597671508789,9218835
2020-01-10,125.0,125.75,124.05000305175781,125.44999694824219,119.56520080566406,8377343
2020-01-13,125.9000015258789,127.5999984741211,125.30000305175781,126.94999694824219,120.99483489990234,5747384
2020-01-14,127.5999984741211,128.1999969482422,126.6500015258789,126.9000015258789,120.94718170166016,4488135
2020-01-15,126.94999694824219,127.0,125.0,125.69999694824219,119.80347442626953,4768492
2020-01-16,126.05000305175781,126.5,124.0,124.1500015258789,118.32618713378906,7051795
2020-01-17,124.1500015258789,124.25,122.30000305175781,122.6500015258789,116.89655303955078,7715842
2020-01-20,117.94999694824219,119.69999694824219,113.69999694824219,117.5,111.98812866210938,45262474
2020-01-21,118.0,118.44999694824219,114.25,114.80000305175781,109.41478729248047,46511802
2020-01-22,116.6500015258789,116.9000015258789,111.94999694824219,113.6500015258789,108.31873321533203,71728557
2020-01-23,115.0999984741211,120.9000015258789,115.05000305175781,118.3499984741211,112.79825592041016,209929135
2020-01-24,121.5,121.6500015258789,119.0999984741211,119.6500015258789,114.03727722167969,26158995
2020-01-27,119.25,120.19999694824219,117.0,117.44999694824219,111.94047546386719,13598855
2020-01-28,118.1500015258789,119.5999984741211,116.3499984741211,117.9000015258789,112.36936950683594,21276548
2020-01-29,118.80000305175781,119.94999694824219,117.80000305175781,118.30000305175781,112.7506103515625,21334647
2020-01-30,119.9000015258789,119.94999694824219,116.19999694824219,117.1500015258789,111.65454864501953,28004675
2020-01-31,118.55000305175781,118.55000305175781,112.5999984741211,113.44999694824219,108.12811279296875,36742641
2020-02-03,110.05000305175781,112.4000015258789,107.55000305175781,108.05000305175781,102.98143005371094,25072213
2020-02-04,110.0,114.19999694824219,109.5,113.80000305175781,108.46170043945312,21018948
2020-02-05,114.8499984741211,115.8499984741211,113.9000015258789,114.69999694824219,109.31947326660156,15743983
2020-02-06,115.5,117.5,115.4000015258789,117.05000305175781,111.55924224853516,13080297
2020-02-07,116.69999694824219,117.75,115.0,117.5,111.98812866210938,10836941
2020-02-10,117.4000015258789,118.3499984741211,115.25,115.80000305175781,110.36788177490234,13771283
2020-02-11,116.0,117.4000015258789,115.69999694824219,116.05000305175781,110.60615539550781,10333935
2020-02-12,116.05000305175781,116.94999694824219,114.6500015258789,115.0999984741211,109.70071411132812,11943767
2020-02-13,114.94999694824219,115.75,114.25,114.75,109.36713409423828,9028140
2020-02-14,114.69999694824219,115.69999694824219,113.69999694824219,115.0999984741211,109.70071411132812,11808749
2020-02-17,115.0,115.30000305175781,111.25,111.80000305175781,106.5555191040039,9671741
2020-02-18,111.9000015258789,115.0999984741211,110.44999694824219,112.6500015258789,107.36564636230469,14517328
2020-02-19,113.80000305175781,114.5,112.6500015258789,114.19999694824219,108.84293365478516,8021126
2020-02-20,113.55000305175781,114.44999694824219,112.0,112.30000305175781,107.03206634521484,10958877
2020-02-24,112.80000305175781,113.0999984741211,110.1500015258789,110.55000305175781,105.3641586303711,7926996
2020-02-25,111.9000015258789,112.94999694824219,110.0999984741211,110.44999694824219,105.26884460449219,11212323
2020-02-26,110.19999694824219,111.30000305175781,108.0,108.3499984741211,103.26734924316406,11476899
2020-02-27,108.3499984741211,108.3499984741211,105.0,105.6500015258789,100.69400787353516,17657965
2020-02-28,103.80000305175781,107.4000015258789,100.9000015258789,105.75,100.78932189941406,24217885
2020-03-02,108.44999694824219,112.9000015258789,103.0999984741211,103.94999694824219,99.0737533569336,14580876
2020-03-03,105.5,107.80000305175781,104.30000305175781,106.6500015258789,101.64710235595703,13272595
2020-03-04,106.80000305175781,108.75,105.75,106.5999984741211,101.59944152832031,13611167
2020-03-05,107.55000305175781,108.4000015258789,104.44999694824219,104.80000305175781,99.8838882446289,10165175
2020-03-06,101.80000305175781,101.80000305175781,99.30000305175781,100.80000305175781,96.07152557373047,24683806
2020-03-09,102.30000305175781,105.25,98.0,99.4000015258789,94.73719787597656,32978593
2020-03-11,100.05000305175781,100.0999984741211,95.05000305175781,96.9000015258789,92.3544692993164,20255239
2020-03-12,93.0,93.6500015258789,87.25,87.9000015258789,83.77665710449219,28174228
2020-03-13,80.30000305175781,93.25,76.0,92.25,87.92259979248047,41588100
2020-03-16,90.4000015258789,92.5999984741211,87.6500015258789,89.69999694824219,85.4922103881836,29823484
2020-03-17,90.0,93.5,88.94999694824219,89.4000015258789,85.20629119873047,17241692
2020-03-18,90.25,91.3499984741211,86.44999694824219,87.5999984741211,83.49072265625,18138150
2020-03-19,84.44999694824219,90.80000305175781,82.4000015258789,87.94999694824219,83.82430267333984,21202731
2020-03-20,89.0,92.94999694824219,88.0999984741211,90.5999984741211,86.3499984741211,20030688
2020-03-23,82.0,87.25,80.0,80.75,80.75,14024528
2020-03-24,82.9000015258789,84.0,77.6500015258789,79.69999694824219,79.69999694824219,15659405
2020-03-25,77.80000305175781,80.94999694824219,77.0,77.8499984741211,77.8499984741211,18087985
2020-03-26,78.0,78.5,74.6500015258789,78.0,78.0,18316496
2020-03-27,78.5,80.1500015258789,76.05000305175781,76.9000015258789,76.9000015258789,13442336
2020-03-30,75.0,78.30000305175781,74.44999694824219,76.80000305175781,76.80000305175781,11491396
2020-03-31,78.0,82.5,77.05000305175781,81.6500015258789,81.6500015258789,24277938
2020-04-01,81.6500015258789,82.19999694824219,78.0,78.94999694824219,78.94999694824219,10479477
2020-04-03,81.0,82.0999984741211,76.5999984741211,79.5,79.5,17006094
2020-04-07,82.0,83.69999694824219,80.0,83.0,83.0,16077067
2020-04-08,82.8499984741211,86.0,81.0999984741211,81.75,81.75,20427789
2020-04-09,82.69999694824219,84.19999694824219,81.8499984741211,83.4000015258789,83.4000015258789,13585033
2020-04-13,84.5,84.5,81.80000305175781,83.1500015258789,83.1500015258789,9678741
2020-04-15,84.0,86.30000305175781,82.80000305175781,83.19999694824219,83.19999694824219,13661968
2020-04-16,83.25,85.80000305175781,82.55000305175781,84.69999694824219,84.69999694824219,11990171
2020-04-17,86.05000305175781,86.80000305175781,85.0,86.0,86.0,9160069
2020-04-20,87.75,89.5,85.75,87.55000305175781,87.55000305175781,17687782
2020-04-21,86.80000305175781,86.80000305175781,82.5,83.0,83.0,13637861
2020-04-22,82.94999694824219,83.75,79.1500015258789,83.0,83.0,15316371
2020-04-23,83.4000015258789,85.0,82.80000305175781,83.0999984741211,83.0999984741211,9180558
2020-04-24,82.25,84.4000015258789,81.0999984741211,81.5,81.5,10417195
2020-04-27,82.4000015258789,83.05000305175781,81.30000305175781,81.5,81.5,6320522
